,State,Area,Year,Pop_Est,Int_Mig_Rate,Dom_Mig_Rate
17602,TN,Haywood County,2015,17973,0.3,-12.0
17603,TN,Haywood County,2016,17803,0.3,-9.0
17604,TN,Haywood County,2017,17573,0.3,-11.8
17605,TN,Henderson County,2011,28011,-0.1,6.1
17606,TN,Henderson County,2012,28014,-0.2,0.2
17607,TN,Henderson County,2013,27948,-0.2,-1.5
17608,TN,Henderson County,2014,27987,-0.2,1.1
17609,TN,Henderson County,2015,27964,-0.2,0.4
17610,TN,Henderson County,2016,27793,-0.2,-5.3
17611,TN,Henderson County,2017,27751,-0.2,-1.5
17612,TN,Henry County,2011,32410,0.4,3.2
17613,TN,Henry County,2012,32376,0.1,2.7
17614,TN,Henry County,2013,32229,0.3,-1.0
17615,TN,Henry County,2014,32246,0.3,4.6
17616,TN,Henry County,2015,32145,0.3,0.2
17617,TN,Henry County,2016,32245,0.4,8.1
17618,TN,Henry County,2017,32450,0.4,9.9
17619,TN,Hickman County,2011,24360,0.0,-11.7
17620,TN,Hickman County,2012,24191,-0.1,-5.9
17621,TN,Hickman County,2013,24202,-0.1,0.2
17622,TN,Hickman County,2014,24431,-0.1,8.1
17623,TN,Hickman County,2015,24366,0.0,-2.7
17624,TN,Hickman County,2016,24649,0.0,11.4
17625,TN,Hickman County,2017,24864,0.0,8.0
17626,TN,Houston County,2011,8343,0.2,-11.4
17627,TN,Houston County,2012,8400,0.2,11.7
17628,TN,Houston County,2013,8271,0.1,-12.4
17629,TN,Houston County,2014,8216,0.1,-0.6
17630,TN,Houston County,2015,8122,0.2,-12.4
17631,TN,Houston County,2016,8118,0.2,0.5
17632,TN,Houston County,2017,8213,0.2,12.7
17633,TN,Humphreys County,2011,18399,0.3,-8.2
17634,TN,Humphreys County,2012,18284,0.2,-5.4
17635,TN,Humphreys County,2013,18245,0.1,0.3
17636,TN,Humphreys County,2014,18148,0.1,-2.7
17637,TN,Humphreys County,2015,18146,0.1,1.7
17638,TN,Humphreys County,2016,18381,0.1,14.6
17639,TN,Humphreys County,2017,18484,0.1,7.5
17640,TN,Jackson County,2011,11532,-0.3,-4.1
17641,TN,Jackson County,2012,11534,-0.1,3.5
17642,TN,Jackson County,2013,11545,-0.1,5.2
17643,TN,Jackson County,2014,11520,-0.1,3.2
17644,TN,Jackson County,2015,11523,-0.1,7.1
17645,TN,Jackson County,2016,11602,-0.1,11.2
17646,TN,Jackson County,2017,11677,-0.1,10.3
17647,TN,Jefferson County,2011,51891,0.1,4.4
17648,TN,Jefferson County,2012,52231,0.4,6.7
17649,TN,Jefferson County,2013,52105,0.2,-1.3
17650,TN,Jefferson County,2014,52384,0.6,5.6
17651,TN,Jefferson County,2015,52987,0.7,11.3
17652,TN,Jefferson County,2016,53157,0.7,4.7
17653,TN,Jefferson County,2017,53804,0.7,14.1
17654,TN,Johnson County,2011,18207,-0.1,-2.4
17655,TN,Johnson County,2012,18149,-0.1,0.5
17656,TN,Johnson County,2013,17995,-0.1,-4.4
17657,TN,Johnson County,2014,17932,-0.2,1.7
17658,TN,Johnson County,2015,17835,-0.2,-2.5
17659,TN,Johnson County,2016,17777,-0.2,1.6
17660,TN,Johnson County,2017,17691,-0.2,-0.4
17661,TN,Knox County,2011,436653,1.1,4.7
17662,TN,Knox County,2012,440705,1.2,5.3
17663,TN,Knox County,2013,444194,1.2,4.4
17664,TN,Knox County,2014,447939,1.4,4.8
17665,TN,Knox County,2015,451321,1.5,4.2
17666,TN,Knox County,2016,456114,1.5,6.7
17667,TN,Knox County,2017,461860,1.5,8.7
17668,TN,Lake County,2011,7793,0.1,0.3
17669,TN,Lake County,2012,7720,0.0,-7.6
17670,TN,Lake County,2013,7699,0.0,-0.6
17671,TN,Lake County,2014,7669,0.1,0.9
17672,TN,Lake County,2015,7574,0.3,-8.4
17673,TN,Lake County,2016,7530,0.1,-2.5
17674,TN,Lake County,2017,7468,0.1,-4.4
17675,TN,Lauderdale County,2011,27682,0.7,-4.8
17676,TN,Lauderdale County,2012,27665,0.8,-2.3
17677,TN,Lauderdale County,2013,27562,0.8,-5.4
17678,TN,Lauderdale County,2014,27360,0.7,-8.2
17679,TN,Lauderdale County,2015,26940,0.7,-16.9
17680,TN,Lauderdale County,2016,25350,0.8,-62.0
17681,TN,Lauderdale County,2017,25274,0.8,-4.5
17682,TN,Lawrence County,2011,42064,0.2,0.2
17683,TN,Lawrence County,2012,42073,0.3,-1.6
17684,TN,Lawrence County,2013,41921,0.3,-5.5
17685,TN,Lawrence County,2014,42210,0.3,5.9
17686,TN,Lawrence County,2015,42449,0.4,4.7
17687,TN,Lawrence County,2016,42979,0.4,11.1
17688,TN,Lawrence County,2017,43396,0.4,7.6
17689,TN,Lewis County,2011,12145,-0.4,0.5
17690,TN,Lewis County,2012,11941,-0.3,-17.8
17691,TN,Lewis County,2013,11993,-0.1,5.7
17692,TN,Lewis County,2014,11896,-0.1,-5.3
17693,TN,Lewis County,2015,11883,-0.1,-1.6
17694,TN,Lewis County,2016,11912,-0.1,4.0
17695,TN,Lewis County,2017,12035,-0.1,10.7
17696,TN,Lincoln County,2011,33372,0.5,0.1
17697,TN,Lincoln County,2012,33365,0.1,1.3
17698,TN,Lincoln County,2013,33474,0.1,5.3
17699,TN,Lincoln County,2014,33409,-0.2,-0.3
17700,TN,Lincoln County,2015,33554,-0.2,6.1
17701,TN,Lincoln County,2016,33528,-0.1,0.7
17702,TN,Lincoln County,2017,33751,-0.1,8.4
17703,TN,Loudon County,2011,49101,0.9,7.1
17704,TN,Loudon County,2012,49744,0.0,13.4
17705,TN,Loudon County,2013,50307,-0.2,14.0
17706,TN,Loudon County,2014,50533,0.1,5.5
17707,TN,Loudon County,2015,50852,0.3,8.3
17708,TN,Loudon County,2016,51275,0.3,10.3
17709,TN,Loudon County,2017,52152,0.3,17.9
17710,TN,McMinn County,2011,52308,1.1,3.5
17711,TN,McMinn County,2012,52365,1.0,-0.1
17712,TN,McMinn County,2013,52330,1.4,0.0
17713,TN,McMinn County,2014,52538,0.9,5.7
17714,TN,McMinn County,2015,52439,1.1,-0.9
17715,TN,McMinn County,2016,52659,1.2,4.7
17716,TN,McMinn County,2017,52877,1.2,4.4
17717,TN,McNairy County,2011,26052,0.3,1.5
17718,TN,McNairy County,2012,26120,-0.2,3.7
17719,TN,McNairy County,2013,26028,0.0,-1.1
17720,TN,McNairy County,2014,26025,-0.1,2.7
17721,TN,McNairy County,2015,25860,-0.1,-1.7
17722,TN,McNairy County,2016,25810,-0.1,0.8
17723,TN,McNairy County,2017,26004,-0.1,10.5
17724,TN,Macon County,2011,22436,2.6,2.1
17725,TN,Macon County,2012,22473,2.4,-2.5
17726,TN,Macon County,2013,22606,1.7,3.6
17727,TN,Macon County,2014,22937,2.2,10.9
17728,TN,Macon County,2015,23120,2.4,2.2
17729,TN,Macon County,2016,23455,2.6,9.0
17730,TN,Macon County,2017,24079,2.5,20.9
17731,TN,Madison County,2011,98030,0.5,-6.0
17732,TN,Madison County,2012,98493,0.4,-0.2
17733,TN,Madison County,2013,98689,0.5,-1.7
17734,TN,Madison County,2014,98064,0.5,-10.2
17735,TN,Madison County,2015,97523,0.6,-8.3
17736,TN,Madison County,2016,97514,0.6,-3.2
17737,TN,Madison County,2017,97643,0.6,-1.6
17738,TN,Marion County,2011,28093,0.1,-3.5
17739,TN,Marion County,2012,28214,0.0,5.2
17740,TN,Marion County,2013,28301,0.2,6.2
17741,TN,Marion County,2014,28350,0.1,4.2
17742,TN,Marion County,2015,28376,0.2,2.1
17743,TN,Marion County,2016,28321,0.2,0.8
17744,TN,Marion County,2017,28425,0.2,5.0
17745,TN,Marshall County,2011,30840,0.3,3.5
17746,TN,Marshall County,2012,30915,0.4,-0.3
17747,TN,Marshall County,2013,31070,0.5,2.9
17748,TN,Marshall County,2014,31250,0.5,4.7
17749,TN,Marshall County,2015,31543,0.5,6.6
17750,TN,Marshall County,2016,31973,0.6,11.6
17751,TN,Marshall County,2017,32931,0.6,27.2
17752,TN,Maury County,2011,81470,1.0,-2.2
17753,TN,Maury County,2012,81981,0.8,1.7
17754,TN,Maury County,2013,83542,0.5,14.8
17755,TN,Maury County,2014,85345,0.6,17.4
17756,TN,Maury County,2015,87390,0.8,20.3
17757,TN,Maury County,2016,89588,0.8,21.1
17758,TN,Maury County,2017,92163,0.7,24.8
17759,TN,Meigs County,2011,11668,-0.4,-5.3
17760,TN,Meigs County,2012,11669,-0.3,4.3
17761,TN,Meigs County,2013,11651,-0.3,0.3
17762,TN,Meigs County,2014,11699,-0.3,7.2
17763,TN,Meigs County,2015,11785,-0.3,9.5
17764,TN,Meigs County,2016,11948,-0.3,17.2
17765,TN,Meigs County,2017,12068,-0.2,12.1
17766,TN,Monroe County,2011,44912,0.6,6.5
17767,TN,Monroe County,2012,45082,0.5,3.8
17768,TN,Monroe County,2013,45200,0.7,1.6
17769,TN,Monroe County,2014,45388,1.2,2.6
17770,TN,Monroe County,2015,45693,1.3,6.6
17771,TN,Monroe County,2016,45967,1.5,6.0
17772,TN,Monroe County,2017,46240,1.4,5.9
17773,TN,Montgomery County,2011,176475,1.3,6.3
17774,TN,Montgomery County,2012,184671,8.3,23.0
17775,TN,Montgomery County,2013,184104,3.9,-19.8
17776,TN,Montgomery County,2014,188979,3.3,11.0
17777,TN,Montgomery County,2015,192542,4.5,2.3
17778,TN,Montgomery County,2016,194795,2.7,-2.5
17779,TN,Montgomery County,2017,200182,1.3,14.7
17780,TN,Moore County,2011,6373,0.2,9.0
17781,TN,Moore County,2012,6310,0.0,-6.6
17782,TN,Moore County,2013,6280,-0.2,-1.9
17783,TN,Moore County,2014,6298,-0.2,3.5
17784,TN,Moore County,2015,6256,-0.2,-2.7
17785,TN,Moore County,2016,6293,-0.2,6.7
17786,TN,Moore County,2017,6384,-0.2,14.4
17787,TN,Morgan County,2011,21997,-0.1,0.6
17788,TN,Morgan County,2012,21892,-0.1,-2.9
17789,TN,Morgan County,2013,21661,-0.1,-10.1
17790,TN,Morgan County,2014,21688,0.0,3.7
17791,TN,Morgan County,2015,21487,0.0,-8.7
17792,TN,Morgan County,2016,21724,0.0,12.4
17793,TN,Morgan County,2017,21636,0.0,-3.3
17794,TN,Obion County,2011,31668,-0.3,-3.6
17795,TN,Obion County,2012,31306,-0.2,-9.8
17796,TN,Obion County,2013,31011,-0.2,-7.8
17797,TN,Obion County,2014,30815,-0.2,-4.1
17798,TN,Obion County,2015,30559,-0.2,-6.9
17799,TN,Obion County,2016,30526,-0.2,-0.9
17800,TN,Obion County,2017,30385,-0.2,-4.2
17801,TN,Overton County,2011,22161,0.0,3.8
17802,TN,Overton County,2012,22165,0.0,0.9
17803,TN,Overton County,2013,21971,0.0,-4.1
17804,TN,Overton County,2014,21948,0.0,1.1
17805,TN,Overton County,2015,22067,0.0,8.0
17806,TN,Overton County,2016,21978,0.1,-1.1
17807,TN,Overton County,2017,22012,0.1,5.3
17808,TN,Perry County,2011,7861,-0.3,-8.5
17809,TN,Perry County,2012,7848,-0.1,-1.0
17810,TN,Perry County,2013,7878,0.3,4.3
17811,TN,Perry County,2014,7819,0.3,-6.9
17812,TN,Perry County,2015,7848,0.3,7.5
17813,TN,Perry County,2016,7892,0.3,6.6
17814,TN,Perry County,2017,7975,0.3,11.5
17815,TN,Pickett County,2011,5096,-0.6,9.4
17816,TN,Pickett County,2012,5037,-0.2,-4.7
17817,TN,Pickett County,2013,5004,-0.6,5.8
17818,TN,Pickett County,2014,5068,-0.6,14.3
17819,TN,Pickett County,2015,5126,-0.6,17.5
17820,TN,Pickett County,2016,5085,-0.6,-5.3
17821,TN,Pickett County,2017,5073,-0.6,1.2
17822,TN,Polk County,2011,16745,-0.4,0.4
17823,TN,Polk County,2012,16613,-0.2,-3.1
17824,TN,Polk County,2013,16636,-0.3,7.3
17825,TN,Polk County,2014,16685,-0.4,4.8
17826,TN,Polk County,2015,16763,-0.4,7.7
17827,TN,Polk County,2016,16770,-0.4,4.4
17828,TN,Polk County,2017,16757,-0.4,2.6
17829,TN,Putnam County,2011,73016,2.0,0.6
17830,TN,Putnam County,2012,73472,2.8,2.2
17831,TN,Putnam County,2013,74015,3.6,2.5
17832,TN,Putnam County,2014,74913,4.4,5.7
17833,TN,Putnam County,2015,75098,4.8,-2.2
17834,TN,Putnam County,2016,76123,4.8,8.0
17835,TN,Putnam County,2017,77674,4.8,13.6
17836,TN,Rhea County,2011,32065,0.2,5.2
17837,TN,Rhea County,2012,32328,0.3,6.7
17838,TN,Rhea County,2013,32463,0.2,3.3
17839,TN,Rhea County,2014,32525,0.9,1.5
17840,TN,Rhea County,2015,32320,1.0,-5.5
17841,TN,Rhea County,2016,32392,1.1,1.5
17842,TN,Rhea County,2017,32691,1.2,8.0
17843,TN,Roane County,2011,53916,0.1,-1.0
17844,TN,Roane County,2012,53558,0.3,-3.4
17845,TN,Roane County,2013,53106,0.1,-3.9
17846,TN,Roane County,2014,52827,0.1,-0.2
17847,TN,Roane County,2015,52748,0.1,3.7
17848,TN,Roane County,2016,52913,0.1,7.6
17849,TN,Roane County,2017,53036,0.1,6.6
17850,TN,Robertson County,2011,66705,0.5,0.6
17851,TN,Robertson County,2012,66728,0.1,-4.6
17852,TN,Robertson County,2013,67221,0.6,3.1
17853,TN,Robertson County,2014,67869,0.7,4.6
17854,TN,Robertson County,2015,68429,0.9,4.4
17855,TN,Robertson County,2016,69177,0.9,6.7
17856,TN,Robertson County,2017,70177,0.9,10.2
17857,TN,Rutherford County,2011,268966,1.5,10.1
17858,TN,Rutherford County,2012,274124,1.6,9.8
17859,TN,Rutherford County,2013,280914,1.6,15.4
17860,TN,Rutherford County,2014,288608,2.0,16.8
17861,TN,Rutherford County,2015,297920,2.3,21.7
17862,TN,Rutherford County,2016,307683,2.3,22.4
17863,TN,Rutherford County,2017,317157,2.2,20.8
17864,TN,Scott County,2011,22102,-0.2,-3.7
17865,TN,Scott County,2012,22136,-0.1,0.9
17866,TN,Scott County,2013,21997,-0.2,-6.5
17867,TN,Scott County,2014,21986,-0.2,-0.9
17868,TN,Scott County,2015,21881,-0.2,-2.9
17869,TN,Scott County,2016,21892,-0.2,-1.2
17870,TN,Scott County,2017,21989,-0.2,4.7
17871,TN,Sequatchie County,2011,14249,-0.5,8.5
17872,TN,Sequatchie County,2012,14343,-0.3,5.8
17873,TN,Sequatchie County,2013,14528,-0.1,13.3
17874,TN,Sequatchie County,2014,14634,-0.1,9.2
17875,TN,Sequatchie County,2015,14631,-0.1,0.2
17876,TN,Sequatchie County,2016,14740,-0.1,8.7
17877,TN,Sequatchie County,2017,14736,-0.1,0.9
17878,TN,Sevier County,2011,91107,1.5,9.4
17879,TN,Sevier County,2012,92231,1.8,8.7
17880,TN,Sevier County,2013,93298,1.7,8.8
17881,TN,Sevier County,2014,94570,2.2,10.8
17882,TN,Sevier County,2015,95502,2.4,7.7
17883,TN,Sevier County,2016,96609,2.5,7.9
17884,TN,Sevier County,2017,97638,2.5,7.5
17885,TN,Shelby County,2011,933268,1.3,-2.8
17886,TN,Shelby County,2012,939425,1.3,-1.7
17887,TN,Shelby County,2013,938825,1.2,-8.2
17888,TN,Shelby County,2014,938434,1.4,-8.3
17889,TN,Shelby County,2015,937885,1.7,-8.3
17890,TN,Shelby County,2016,937130,1.7,-8.1
17891,TN,Shelby County,2017,936961,1.7,-7.2
17892,TN,Smith County,2011,19131,-0.1,0.9
17893,TN,Smith County,2012,19103,-0.1,-0.9
17894,TN,Smith County,2013,19040,-0.1,-3.8
17895,TN,Smith County,2014,19026,0.0,-2.5
17896,TN,Smith County,2015,19228,0.0,10.2
17897,TN,Smith County,2016,19466,0.0,9.4
17898,TN,Smith County,2017,19636,0.0,7.5
17899,TN,Stewart County,2011,13228,0.0,-8.2
17900,TN,Stewart County,2012,13315,2.0,6.3
17901,TN,Stewart County,2013,13297,0.3,1.0
17902,TN,Stewart County,2014,13218,0.2,-3.7
17903,TN,Stewart County,2015,13198,0.0,2.4
17904,TN,Stewart County,2016,13174,-0.2,-0.9
17905,TN,Stewart County,2017,13355,-0.2,16.1
17906,TN,Sullivan County,2011,156881,-0.1,3.5
17907,TN,Sullivan County,2012,156385,-0.2,0.0
17908,TN,Sullivan County,2013,156270,-0.2,2.6
17909,TN,Sullivan County,2014,156513,-0.1,4.3
17910,TN,Sullivan County,2015,156318,0.0,2.3
17911,TN,Sullivan County,2016,156335,0.0,3.4
17912,TN,Sullivan County,2017,157158,0.0,7.9
17913,TN,Sumner County,2011,163584,0.4,10.7
17914,TN,Sumner County,2012,165783,0.4,8.8
17915,TN,Sumner County,2013,168623,0.2,13.4
17916,TN,Sumner County,2014,172183,0.4,16.0
17917,TN,Sumner County,2015,175193,0.5,12.9
17918,TN,Sumner County,2016,179108,0.6,18.5
17919,TN,Sumner County,2017,183545,0.5,21.0
17920,TN,Tipton County,2011,61241,0.4,-1.1
17921,TN,Tipton County,2012,61509,0.6,-0.6
17922,TN,Tipton County,2013,61535,0.4,-3.5
17923,TN,Tipton County,2014,61566,0.5,-3.5
17924,TN,Tipton County,2015,61525,0.5,-3.2
17925,TN,Tipton County,2016,61176,0.6,-7.5
17926,TN,Tipton County,2017,61366,0.6,0.8
17927,TN,Trousdale County,2011,7810,-0.5,-7.3
17928,TN,Trousdale County,2012,7787,-0.3,-2.8
17929,TN,Trousdale County,2013,7801,0.1,2.8
17930,TN,Trousdale County,2014,7993,0.3,22.3
17931,TN,Trousdale County,2015,8040,0.2,5.0
17932,TN,Trousdale County,2016,9950,0.2,210.7
17933,TN,Trousdale County,2017,10083,0.2,10.9
17934,TN,Unicoi County,2011,18288,0.3,4.9
17935,TN,Unicoi County,2012,18227,0.4,0.6
17936,TN,Unicoi County,2013,18043,-0.1,-3.9
17937,TN,Unicoi County,2014,17905,0.1,-0.9
17938,TN,Unicoi County,2015,17779,0.1,0.7
17939,TN,Unicoi County,2016,17665,0.1,0.1
17940,TN,Unicoi County,2017,17759,0.1,11.6
17941,TN,Union County,2011,19191,-0.3,3.4
17942,TN,Union County,2012,19103,-0.1,-5.7
17943,TN,Union County,2013,19054,-0.1,-3.3
17944,TN,Union County,2014,18990,0.3,1.7
17945,TN,Union County,2015,19161,0.4,8.6
17946,TN,Union County,2016,19232,0.3,3.9
17947,TN,Union County,2017,19442,0.3,9.6
17948,TN,Van Buren County,2011,5535,0.0,-6.1
17949,TN,Van Buren County,2012,5631,0.0,18.6
17950,TN,Van Buren County,2013,5573,0.0,-10.2
17951,TN,Van Buren County,2014,5653,-0.2,17.5
17952,TN,Van Buren County,2015,5692,-0.2,9.2
17953,TN,Van Buren County,2016,5716,-0.2,3.9
17954,TN,Van Buren County,2017,5742,-0.2,2.4
17955,TN,Warren County,2011,39887,0.4,0.9
17956,TN,Warren County,2012,39731,0.3,-4.1
17957,TN,Warren County,2013,39859,0.8,1.9
17958,TN,Warren County,2014,39934,0.8,1.0
17959,TN,Warren County,2015,40206,1.0,6.5
17960,TN,Warren County,2016,40400,1.2,4.3
17961,TN,Warren County,2017,40651,1.2,5.6
17962,TN,Washington County,2011,123858,0.3,3.3
17963,TN,Washington County,2012,124775,0.6,6.5
17964,TN,Washington County,2013,125353,0.8,4.1
17965,TN,Washington County,2014,125736,0.9,2.3
17966,TN,Washington County,2015,126072,1.1,2.6
17967,TN,Washington County,2016,127220,1.0,8.1
17968,TN,Washington County,2017,127806,1.0,3.5
17969,TN,Wayne County,2011,16942,0.0,0.6
17970,TN,Wayne County,2012,16918,-0.1,-1.3
17971,TN,Wayne County,2013,16850,0.0,0.2
17972,TN,Wayne County,2014,16788,0.1,-0.3
17973,TN,Wayne County,2015,16677,0.1,-1.7
17974,TN,Wayne County,2016,16665,0.1,2.8
17975,TN,Wayne County,2017,16583,0.1,-0.8
17976,TN,Weakley County,2011,34855,0.2,-4.6
17977,TN,Weakley County,2012,34548,0.2,-9.0
17978,TN,Weakley County,2013,34144,0.5,-10.2
17979,TN,Weakley County,2014,33987,0.7,-6.3
17980,TN,Weakley County,2015,33846,0.8,-3.9
17981,TN,Weakley County,2016,33568,0.9,-7.9
17982,TN,Weakley County,2017,33337,0.8,-7.4
17983,TN,White County,2011,26009,0.2,9.1
17984,TN,White County,2012,26017,0.1,2.8
17985,TN,White County,2013,26173,0.1,7.6
17986,TN,White County,2014,26229,0.0,5.1
17987,TN,White County,2015,26362,0.1,6.6
17988,TN,White County,2016,26451,0.1,6.3
17989,TN,White County,2017,26753,0.1,13.3
17990,TN,Williamson County,2011,188395,1.7,15.8
17991,TN,Williamson County,2012,193073,1.8,17.1
17992,TN,Williamson County,2013,198991,1.8,22.8
17993,TN,Williamson County,2014,205213,2.0,23.3
17994,TN,Williamson County,2015,211456,2.1,22.3
17995,TN,Williamson County,2016,218888,2.0,27.3
17996,TN,Williamson County,2017,226257,2.0,26.0
17997,TN,Wilson County,2011,116756,0.9,13.2
17998,TN,Wilson County,2012,118991,0.7,14.4
17999,TN,Wilson County,2013,121914,0.5,20.1
18000,TN,Wilson County,2014,125146,0.7,21.8
18001,TN,Wilson County,2015,128434,0.7,22.3
18002,TN,Wilson County,2016,132433,0.7,25.8
18003,TN,Wilson County,2017,136442,0.7,25.5
18004,TX,Texas,2011,25644424,2.8,4.6
18005,TX,Texas,2012,26078327,3.0,5.6
18006,TX,Texas,2013,26479279,3.1,4.2
18007,TX,Texas,2014,26954436,3.6,6.1
18008,TX,Texas,2015,27454880,4.0,6.4
18009,TX,Texas,2016,27904862,4.0,4.5
18010,TX,Texas,2017,28304596,3.9,2.8
18011,TX,Anderson County,2011,58379,-0.3,-0.8
18012,TX,Anderson County,2012,58036,0.0,-4.9
18013,TX,Anderson County,2013,57960,0.7,-1.2
18014,TX,Anderson County,2014,57837,0.9,-0.9
18015,TX,Anderson County,2015,57641,1.1,-3.8
18016,TX,Anderson County,2016,57558,1.1,-2.0
18017,TX,Anderson County,2017,57741,1.1,2.9
18018,TX,Andrews County,2011,15386,0.2,25.8
18019,TX,Andrews County,2012,16106,0.3,34.4
18020,TX,Andrews County,2013,16788,1.9,26.2
18021,TX,Andrews County,2014,17448,2.2,24.2
18022,TX,Andrews County,2015,18092,2.6,21.2
18023,TX,Andrews County,2016,17837,2.7,-28.4
18024,TX,Andrews County,2017,17722,2.7,-20.9
18025,TX,Angelina County,2011,87282,0.1,-0.1
18026,TX,Angelina County,2012,87496,-0.2,-2.1
18027,TX,Angelina County,2013,87365,0.3,-5.1
18028,TX,Angelina County,2014,87601,0.5,-1.7
18029,TX,Angelina County,2015,87901,0.7,-0.6
18030,TX,Angelina County,2016,87830,0.7,-5.2
18031,TX,Angelina County,2017,87805,0.7,-3.8
18032,TX,Aransas County,2011,23228,1.0,5.0
18033,TX,Aransas County,2012,23462,0.3,13.4
18034,TX,Aransas County,2013,23897,0.3,22.5
18035,TX,Aransas County,2014,24581,0.5,28.5
18036,TX,Aransas County,2015,24834,0.5,14.6
18037,TX,Aransas County,2016,25275,0.5,18.6
18038,TX,Aransas County,2017,25572,0.5,14.7
18039,TX,Archer County,2011,8834,0.4,-32.7
18040,TX,Archer County,2012,8808,0.2,-2.8
18041,TX,Archer County,2013,8793,0.1,-0.2
18042,TX,Archer County,2014,8835,0.1,6.4
18043,TX,Archer County,2015,8755,0.1,-11.5
18044,TX,Archer County,2016,8774,0.1,4.0
18045,TX,Archer County,2017,8809,0.1,3.0
18046,TX,Armstrong County,2011,1937,2.6,20.8
18047,TX,Armstrong County,2012,1955,2.6,9.8
18048,TX,Armstrong County,2013,1940,0.0,-4.1
18049,TX,Armstrong County,2014,1917,0.0,-5.7
18050,TX,Armstrong County,2015,1902,0.0,-3.7
18051,TX,Armstrong County,2016,1856,0.0,-18.1
18052,TX,Armstrong County,2017,1879,0.0,14.5
18053,TX,Atascosa County,2011,45483,-0.3,5.9
18054,TX,Atascosa County,2012,46415,-0.3,15.4
18055,TX,Atascosa County,2013,46997,0.0,6.4
18056,TX,Atascosa County,2014,47700,0.2,9.4
18057,TX,Atascosa County,2015,48349,0.3,6.1
18058,TX,Atascosa County,2016,48666,0.4,0.5
18059,TX,Atascosa County,2017,48981,0.4,0.6
18060,TX,Austin County,2011,28570,1.2,3.0
18061,TX,Austin County,2012,28516,1.0,-6.0
18062,TX,Austin County,2013,28651,0.7,1.6
18063,TX,Austin County,2014,28940,0.9,6.5
18064,TX,Austin County,2015,29447,1.1,13.4
18065,TX,Austin County,2016,29637,1.2,2.6
18066,TX,Austin County,2017,29786,1.2,1.4
18067,TX,Bailey County,2011,7159,3.4,-12.4
18068,TX,Bailey County,2012,7107,3.8,-22.2
18069,TX,Bailey County,2013,7097,3.7,-11.1
18070,TX,Bailey County,2014,6939,4.6,-34.5
18071,TX,Bailey County,2015,7199,5.9,20.5
18072,TX,Bailey County,2016,7180,6.1,-20.2
18073,TX,Bailey County,2017,7077,5.9,-32.4
18074,TX,Bandera County,2011,20538,0.3,0.3
18075,TX,Bandera County,2012,20595,0.5,2.3
18076,TX,Bandera County,2013,20561,0.2,0.2
18077,TX,Bandera County,2014,20814,0.2,16.0
18078,TX,Bandera County,2015,21146,0.2,17.9
18079,TX,Bandera County,2016,21710,0.2,28.5
18080,TX,Bandera County,2017,22351,0.2,30.3
18081,TX,Bastrop County,2011,75090,0.3,5.9
18082,TX,Bastrop County,2012,74799,0.3,-7.3
18083,TX,Bastrop County,2013,75896,-0.1,11.0
18084,TX,Bastrop County,2014,77919,0.0,20.9
18085,TX,Bastrop County,2015,80198,0.2,23.5
18086,TX,Bastrop County,2016,82754,0.2,26.0
18087,TX,Bastrop County,2017,84761,0.2,18.5
18088,TX,Baylor County,2011,3695,0.0,1.6
18089,TX,Baylor County,2012,3590,-0.3,-20.6
18090,TX,Baylor County,2013,3577,0.0,4.7
18091,TX,Baylor County,2014,3567,0.0,-2.2
18092,TX,Baylor County,2015,3649,0.0,28.8
18093,TX,Baylor County,2016,3638,0.0,1.6
18094,TX,Baylor County,2017,3581,0.0,-13.0
18095,TX,Bee County,2011,32312,0.4,10.4
18096,TX,Bee County,2012,32474,0.3,0.4
18097,TX,Bee County,2013,32803,0.2,4.2
18098,TX,Bee County,2014,32837,0.2,-2.2
18099,TX,Bee County,2015,32609,0.3,-11.8
18100,TX,Bee County,2016,32835,0.3,1.7
18101,TX,Bee County,2017,32563,0.3,-13.9
18102,TX,Bell County,2011,315809,1.5,-7.3
18103,TX,Bell County,2012,324989,7.2,8.6
18104,TX,Bell County,2013,327150,4.5,-12.1
18105,TX,Bell County,2014,330248,4.3,-7.8
18106,TX,Bell County,2015,336094,5.5,-0.3
18107,TX,Bell County,2016,341203,3.8,-0.6
18108,TX,Bell County,2017,347833,2.7,4.5
18109,TX,Bexar County,2011,1755124,2.2,7.8
18110,TX,Bexar County,2012,1788244,3.1,7.4
18111,TX,Bexar County,2013,1821250,2.7,7.6
18112,TX,Bexar County,2014,1857635,2.9,8.5
18113,TX,Bexar County,2015,1894811,3.4,8.3
18114,TX,Bexar County,2016,1927747,3.2,6.4
18115,TX,Bexar County,2017,1958578,3.0,5.3
18116,TX,Blanco County,2011,10569,1.2,6.9
